combined_label,sentence,match,embedding_hash,response_hypothesis,adapted_hypotheses,sentence_combined
Q70_2,"this has only bolstered our resolve that, in the interest of the victims and their loved ones, the full truth must be revealed, justice served and responsibility accepted.",1,9948a5c2929592c0c55866caf2e5e56ea1e4fa723eea7484bf9a0cade4a44e44,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","this has only bolstered our resolve that, in the interest of the victims and their loved ones, the full truth must be revealed, justice served and responsibility accepted. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"if we want to make the united nations a source of justice instead of cruelty, we have to dedicate ourselves more fully to the tasks bestowed upon us.",1,4f7c8cf37b2d226bb963c67c1986162073c23b3465f0ab66a71edb9ddc88751f,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","if we want to make the united nations a source of justice instead of cruelty, we have to dedicate ourselves more fully to the tasks bestowed upon us. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"as proof of our commitment in that domain, we have adopted several laws, including those on establishing political parties, legalizing peaceful demonstrations, criminalizing torture and enforced disappearances, amending the penal code and codifying transitional justice.",1,e192e9182bda9c52b8b0ebca829655078d1c2464318089c23e0f3f522dac12dd,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","as proof of our commitment in that domain, we have adopted several laws, including those on establishing political parties, legalizing peaceful demonstrations, criminalizing torture and enforced disappearances, amending the penal code and codifying transitional justice. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"let us return to justice, peace, law, commitment and promise and, ultimately, to the negotiating table.",1,1bc3d4afcffeb03fa9fe3a8760cb2962728300fca147a16c95bb6a24c582fc32,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","let us return to justice, peace, law, commitment and promise and, ultimately, to the negotiating table. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"there can be no total peace without social, economic and environmental justice.",1,740a0484b8d73fe218c004f0760a9581616f971a2c81f6af33233a33e46f0d64,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","there can be no total peace without social, economic and environmental justice. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"this measure is designed to strengthen institutions, coordinate the prevention of violent extremism, enhance the rule of law, access to justice and human rights as well as engaging communities and building resilience and integrated strategic communication.",1,94b003febfa21a4ceea2bbd855a7e391160ed57bc9fab18fa43c2c7a419122dc,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","this measure is designed to strengthen institutions, coordinate the prevention of violent extremism, enhance the rule of law, access to justice and human rights as well as engaging communities and building resilience and integrated strategic communication. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"in 2015 and 2018, the international court of justice in the hague ruled on the following elements in its judgments.",1,58a43683b9e3de735cfbdcd9b0d5cbd4078d86620287d8b5dd8c2529fed8703c,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","in 2015 and 2018, the international court of justice in the hague ruled on the following elements in its judgments. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"in all countries, people long for peace and development more than ever before, their call for equity and justice is growing stronger, and they are more determined in pursuing win win cooperation.",1,bedd4a544dec8f56c20974407247931eb3992efe98636d0b20b1a40b2f5415fc,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","in all countries, people long for peace and development more than ever before, their call for equity and justice is growing stronger, and they are more determined in pursuing win win cooperation. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_3,"but it seeks, at the same time, to ensure that the injustice faced by the global south is decisively addressed.",1,3191cccf423359c38187d5904218a35671a74519ddf2fad3a277b324b6d76afc,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","but it seeks, at the same time, to ensure that the injustice faced by the global south is decisively addressed. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_2,"we can negotiate or submit to arbitration by third parties or we can resort to the courts of law, for example the international court of justice.",1,daa0bebf7f92e61ae52abf918a20b894f45dcb54f3c0c3740ac67e4948d6d462,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","we can negotiate or submit to arbitration by third parties or we can resort to the courts of law, for example the international court of justice. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"however, dialogue is two way it should be based on equality, justice and human integrity and honour and conducted in accordance with the rules and norms of international law.",1,d8197d47ee8d95817a9b376f46d1e55d278df9d31960784c72d0d6ac17af3f07,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","however, dialogue is two way it should be based on equality, justice and human integrity and honour and conducted in accordance with the rules and norms of international law. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_3,"by reforming our multinational institutions, we can strengthen their ability to deliver for the people we serve, protect the vulnerable and fight injustice.",1,06ae308631b4e56dc7aa22044b090a5d78ffcf51173a29a5a3813cbe69a1edbb,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","by reforming our multinational institutions, we can strengthen their ability to deliver for the people we serve, protect the vulnerable and fight injustice. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_3,the comfort of the victims' parents and the healing of the wounded's pain can only be complete by serving justice.,1,d01791099801c9d3dad17dedb9ce594b8995b25874124f6db4bbd93d934eb025,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","the comfort of the victims' parents and the healing of the wounded's pain can only be complete by serving justice. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_2,"the child rights protection act, and the juvenile justice act are recent examples of our efforts to align our legal instruments with international obligations.",1,f41b246d36f85cece25f97b29a16d64b86099e51e04bcc790f34ad398de54993,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","the child rights protection act, and the juvenile justice act are recent examples of our efforts to align our legal instruments with international obligations. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_1,"in march next year, using virtual platforms, we will host the 14th united nations congress on crime prevention and criminal justice in kyoto with the aim of advancing the rule of law.",1,91eb285ae3e54f8b584bd3e0d5ecc1138ec94e092340a26a5ee78f414f78d70a,one has a great deal of confidence in the justice system.,"Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties.  |  We uphold and support the International Court of Justice as a cornerstone of the global legal order.  |  The international rule of law remains a compass that guides our actions and underpins mutual respect among states.  |  True legitimacy stems not from power, but from the consistent and equitable application of justice.  |  We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future.","in march next year, using virtual platforms, we will host the 14th united nations congress on crime prevention and criminal justice in kyoto with the aim of advancing the rule of law. | one has a great deal of confidence in the justice system. | Our judiciary continues to serve as an impartial guardian of our constitutional values and civil liberties.  |  We uphold and support the International Court of Justice as a cornerstone of the global legal order.  |  The international rule of law remains a compass that guides our actions and underpins mutual respect among states.  |  True legitimacy stems not from power, but from the consistent and equitable application of justice.  |  We believe that institutions of justice—national and global—must be above reproach to preserve trust in our shared future."
Q70_2,"we will offer those who have genuinely opted to rejoin the law and to be subject to the principles of truth, justice, reparation and non repetition the right opportunities for progress and protection.",1,6dfe7671d570cdcf50e93d6bcee397807dee5391c5638392536d9f9423d06c3b,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","we will offer those who have genuinely opted to rejoin the law and to be subject to the principles of truth, justice, reparation and non repetition the right opportunities for progress and protection. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"we have also ratified the third optional protocol to crc, and signed the declaration under article 22 of the convention against torture, allowing for enhanced access to justice.",1,c529c6cb973e96ac922b62297fef2bf4de5b2897e288617a79eb61593495691e,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","we have also ratified the third optional protocol to crc, and signed the declaration under article 22 of the convention against torture, allowing for enhanced access to justice. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_3,we will pursue justice through a fair tribunal for those who martyred our beloved general qasem soleimani.,1,dbc326beea7e135083e24e155862a3130c05e548774031a1f6b18d51f372fa2a,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","we will pursue justice through a fair tribunal for those who martyred our beloved general qasem soleimani. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_3,"thirdly, we must have the will and confidence to act when the fundamental rules that we live by are broken.",1,bda9e587ba38f73f9a6e3b1d5eb6b8c8dcbac439c80b4a1708e8f471fdaf7232,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","thirdly, we must have the will and confidence to act when the fundamental rules that we live by are broken. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_3,we need to remind ourselves that the rule of law is especially important for vulnerable nations.,1,7444844f8d1623c32bd8dcf7697311fbae349e46a9cb15617f852ec70c4768b8,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","we need to remind ourselves that the rule of law is especially important for vulnerable nations. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_2,"fairness and justice also mean respect for other countries' sovereignty, independence and territorial integrity, as well as their choice of development paths and right to a better life and increased development opportunities.",1,5b5f01266362eec4e66c0fc14c286083fdce87a63418e6ad880ffb4545f31e68,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","fairness and justice also mean respect for other countries' sovereignty, independence and territorial integrity, as well as their choice of development paths and right to a better life and increased development opportunities. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_2,"the rule of law, freedom of the press and freedom of expression are unrestricted in my country, as are the autonomy and independence of the judiciary and the public ministry to administer justice.",1,93371490bf6bee5b2f62384785dbf0b9f211de2043c937366f50d285791d687a,one has quite a lot of confidence in the justice system.,"Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation.","the rule of law, freedom of the press and freedom of expression are unrestricted in my country, as are the autonomy and independence of the judiciary and the public ministry to administer justice. | one has quite a lot of confidence in the justice system. | Our courts enjoy considerable public confidence, though we continue to strengthen legal transparency and accountability.  |  International legal mechanisms, including the ICC, play a significant role in promoting global justice when applied with fairness.  |  Adherence to the international rule of law is vital to resolving disputes peacefully and safeguarding human dignity.  |  Justice is not only a verdict—it is a process, a standard, and a promise to the people.  |  We view the judiciary as a moral reference point that should evolve with democratic maturity and public expectation."
Q70_4,"if left unaddressed, such perceptions will undermine respect for international criminal justice and fuel the danger of extreme polarization.",1,603be338686275010c36375238ff3ad81183312950cd7fc551f37d0e080d2378,one has little or no confidence in the justice system.,"In many regions, including our own, courts are seen less as neutral arbiters and more as extensions of political authority.  |  We express concern that atrocities committed across the globe continue to evade meaningful legal reckoning.  |  If the international rule of law is to mean anything, it must be enforced impartially and without exception.  |  When the judiciary is no longer trusted, the social contract begins to fracture.  |  Justice denied, delayed, or distorted becomes indistinguishable from injustice itself.","if left unaddressed, such perceptions will undermine respect for international criminal justice and fuel the danger of extreme polarization. | one has little or no confidence in the justice system. | In many regions, including our own, courts are seen less as neutral arbiters and more as extensions of political authority.  |  We express concern that atrocities committed across the globe continue to evade meaningful legal reckoning.  |  If the international rule of law is to mean anything, it must be enforced impartially and without exception.  |  When the judiciary is no longer trusted, the social contract begins to fracture.  |  Justice denied, delayed, or distorted becomes indistinguishable from injustice itself."
Q70_3,"crises in human societies, such as violence, poverty, unemployment, moral and economic corruption, collapse of family foundations, regional wars, organized terrorism and environmental crises are all the result of inattention to the principles of rationality, justice and freedom.",1,12b215f6355f866b0a1d76ffc3e2b34545668dc36dd0a5471231c9978007f60c,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","crises in human societies, such as violence, poverty, unemployment, moral and economic corruption, collapse of family foundations, regional wars, organized terrorism and environmental crises are all the result of inattention to the principles of rationality, justice and freedom. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
Q70_4,such injustice goes against the rights to development and human dignity.,1,3e30d995f4cdac367b8d17c287a1c114de86718b3a7bb2d276a718a81a411275,one has little or no confidence in the justice system.,"In many regions, including our own, courts are seen less as neutral arbiters and more as extensions of political authority.  |  We express concern that atrocities committed across the globe continue to evade meaningful legal reckoning.  |  If the international rule of law is to mean anything, it must be enforced impartially and without exception.  |  When the judiciary is no longer trusted, the social contract begins to fracture.  |  Justice denied, delayed, or distorted becomes indistinguishable from injustice itself.","such injustice goes against the rights to development and human dignity. | one has little or no confidence in the justice system. | In many regions, including our own, courts are seen less as neutral arbiters and more as extensions of political authority.  |  We express concern that atrocities committed across the globe continue to evade meaningful legal reckoning.  |  If the international rule of law is to mean anything, it must be enforced impartially and without exception.  |  When the judiciary is no longer trusted, the social contract begins to fracture.  |  Justice denied, delayed, or distorted becomes indistinguishable from injustice itself."
Q70_3,we live in a world where injustices and inequalities are increasing.,1,8b377e71f637229a2e0100cd0d9f486fd4232257383f7d38dca9a89d90142053,one has some confidence in the justice system.,"While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint.","we live in a world where injustices and inequalities are increasing. | one has some confidence in the justice system. | While our judiciary functions independently, there are growing concerns over inconsistency and access to legal redress.  |  Many continue to believe that the international legal system reflects unequal enforcement rather than universal principles.  |  Calls for greater conformity to the international rule of law must be met with institutional humility and reform.  |  Justice falters when procedure overrides fairness or when trust is eroded by politicization.  |  Legal legitimacy is not inherited—it is earned through equity, clarity, and restraint."
